timestamp,mem_total_mb,mem_used_mb,mem_free_mb,mem_available_mb,swap_used_mb,gpu_used_mib,gpu_free_mib,gpu_util_pct
2026-04-17T17:33:13,15748,3035,7434,12712,1970,321,11589,0
2026-04-17T17:33:14,15748,3034,7435,12714,1970,321,11589,0
2026-04-17T17:33:15,15748,3042,7427,12706,1970,321,11589,0
2026-04-17T17:33:17,15748,3050,7419,12697,1970,321,11589,0
2026-04-17T17:33:18,15748,3051,7418,12696,1970,321,11589,0
2026-04-17T17:33:19,15748,3054,7415,12693,1970,321,11589,0
2026-04-17T17:33:20,15748,3066,7403,12681,1970,321,11589,0
2026-04-17T17:33:21,15748,3075,7394,12672,1970,321,11589,0
2026-04-17T17:33:22,15748,3067,7402,12680,1970,321,11589,0
2026-04-17T17:33:23,15748,3070,7399,12677,1970,321,11589,0
2026-04-17T17:33:24,15748,3062,7407,12685,1970,321,11589,0
2026-04-17T17:33:25,15748,3076,7393,12671,1970,321,11589,0
2026-04-17T17:33:26,15748,3079,7390,12668,1970,321,11589,0
2026-04-17T17:33:27,15748,3057,7412,12690,1970,321,11589,0
2026-04-17T17:33:28,15748,3067,7402,12680,1970,321,11589,0
2026-04-17T17:33:29,15748,3088,7381,12659,1970,321,11589,0
2026-04-17T17:33:30,15748,3074,7395,12673,1970,321,11589,0
2026-04-17T17:33:31,15748,3076,7393,12672,1970,321,11589,0
2026-04-17T17:33:32,15748,3060,7409,12687,1970,321,11589,0
2026-04-17T17:33:33,15748,3049,7420,12698,1970,321,11589,0
2026-04-17T17:33:34,15748,3041,7428,12706,1970,321,11589,0
2026-04-17T17:33:35,15748,3039,7430,12708,1970,321,11589,0
2026-04-17T17:33:36,15748,3046,7423,12703,1970,321,11589,0
2026-04-17T17:33:38,15748,3048,7421,12699,1970,321,11589,0
2026-04-17T17:33:39,15748,3026,7443,12721,1970,321,11589,0
2026-04-17T17:33:40,15748,3022,7447,12725,1970,321,11589,0
2026-04-17T17:33:41,15748,3014,7455,12733,1970,321,11589,0
2026-04-17T17:33:42,15748,3023,7446,12724,1970,321,11589,0
2026-04-17T17:33:43,15748,3027,7442,12720,1970,321,11589,0
2026-04-17T17:33:44,15748,3031,7438,12716,1970,321,11589,0
2026-04-17T17:33:45,15748,3040,7429,12707,1970,321,11589,0
2026-04-17T17:33:46,15748,3035,7434,12713,1970,321,11589,0
2026-04-17T17:33:47,15748,3032,7437,12715,1970,321,11589,0
2026-04-17T17:33:48,15748,3028,7441,12720,1970,321,11589,0
2026-04-17T17:33:49,15748,3025,7444,12722,1970,321,11589,0
2026-04-17T17:33:50,15748,3027,7442,12720,1970,321,11589,0
2026-04-17T17:33:51,15748,3039,7430,12708,1970,321,11589,0
2026-04-17T17:33:52,15748,3036,7433,12711,1970,321,11589,0
2026-04-17T17:33:53,15748,3044,7425,12703,1970,321,11589,0
2026-04-17T17:33:54,15748,3041,7428,12706,1970,321,11589,0
2026-04-17T17:33:55,15748,3045,7424,12702,1970,321,11589,0
