timestamp,mem_total_mb,mem_used_mb,mem_free_mb,mem_available_mb,swap_used_mb,gpu_used_mib,gpu_free_mib,gpu_util_pct
2026-04-17T15:42:19,15748,3185,7497,12562,1626,321,11589,0
2026-04-17T15:42:20,15748,3191,7491,12557,1626,321,11589,0
2026-04-17T15:42:21,15748,3198,7484,12549,1626,321,11589,0
2026-04-17T15:42:22,15748,3195,7487,12552,1626,321,11589,0
2026-04-17T15:42:23,15748,3211,7471,12536,1626,321,11589,0
2026-04-17T15:42:24,15748,3207,7475,12540,1626,321,11589,0
2026-04-17T15:42:25,15748,3199,7482,12548,1626,321,11589,0
2026-04-17T15:42:26,15748,3208,7474,12540,1626,321,11589,0
2026-04-17T15:42:27,15748,3202,7480,12546,1626,321,11589,0
2026-04-17T15:42:28,15748,3191,7491,12556,1626,321,11589,0
2026-04-17T15:42:29,15748,3187,7495,12560,1626,321,11589,0
2026-04-17T15:42:30,15748,3197,7485,12552,1626,321,11589,0
2026-04-17T15:42:31,15748,3192,7489,12555,1626,321,11589,0
2026-04-17T15:42:32,15748,3186,7496,12561,1626,321,11589,0
2026-04-17T15:42:33,15748,3174,7507,12573,1626,321,11589,0
2026-04-17T15:42:34,15748,3163,7519,12585,1626,321,11589,0
2026-04-17T15:42:35,15748,3171,7511,12576,1626,321,11589,0
2026-04-17T15:42:36,15748,3168,7514,12579,1626,321,11589,0
2026-04-17T15:42:37,15748,3167,7515,12580,1626,321,11589,0
2026-04-17T15:42:39,15748,3167,7515,12580,1626,321,11589,0
2026-04-17T15:42:40,15748,3175,7507,12579,1626,321,11589,0
2026-04-17T15:42:41,15748,3178,7504,12569,1626,321,11589,0
2026-04-17T15:42:42,15748,3177,7504,12570,1626,321,11589,0
2026-04-17T15:42:43,15748,3167,7514,12580,1626,321,11589,0
2026-04-17T15:42:44,15748,3174,7508,12573,1626,321,11589,0
2026-04-17T15:42:45,15748,3179,7502,12568,1626,321,11589,0
2026-04-17T15:42:46,15748,3172,7510,12575,1626,321,11589,0
2026-04-17T15:42:47,15748,3180,7502,12567,1626,321,11589,0
2026-04-17T15:42:48,15748,3180,7502,12567,1626,321,11589,0
2026-04-17T15:42:49,15748,3186,7496,12561,1626,321,11589,0
